"","ASV_ID","ASV","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"2192","99d9ef3ef5f7fae41312bae17b0a9615","ASV-2864","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Pararhodospirillum","Unclassified  Pararhodospirillum"
"2193","99f02467d6596fef5c30d0ec6dc16081","ASV-3286","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Unclassified Rhizobiales","Unclassified Rhizobiales","Unclassified Rhizobiales"
"2194","9a22bb10b47e69db288ac36449b3fd0a","ASV-192","Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","Unclassified  SAR324_clade(Marine_group_B)"
"2195","9a2b095359d51c36ccb179d59f6b5240","ASV-1262","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae"
"2196","9a4d829703c127e13d05e0dccad0f4ec","ASV-2704","Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Nodosilineaceae","MBIC10086","MBIC10086 Pseudanabaena_cf."
"2197","9a566ea56b43d6afa13382b236aeaacc","ASV-1290","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda"
"2198","9a5d9fcfb11e7ed24ad6b04e9392d3ec","ASV-2040","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Gimesiaceae","Gimesia","Unclassified  Gimesia"
"2199","9a6378bcf70a19162fe4193f90e12afe","ASV-3592","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified Rhodobacteraceae","Unclassified Rhodobacteraceae"
"2200","9a807f9074920920fb911bf71c9bf262","ASV-2066","Bacteria","Planctomycetota","BD7-11","BD7-11","BD7-11","BD7-11","BD7-11 uncultured_bacterium"
"2201","9a9b27ab9a0e0c690338ce3b0a01a0ce","ASV-700","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","Unclassified  OM27_clade"
"2202","9aa17e55b223ba956ce13323192936de","ASV-1647","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","Unclassified  uncultured"
"2203","9ab19eb4eb222c6bfca3a1e3c7670d1e","ASV-643","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured","Unclassified  uncultured"
"2204","9ac1b82d1b9bfdc2321556db453e9fed","ASV-1466","Bacteria","Bacteroidota","Bacteroidia","Unclassified Bacteroidia","Unclassified Bacteroidia","Unclassified Bacteroidia","Unclassified Bacteroidia"
"2205","9ad6f55ea717d4ffc55988aa6b60d437","ASV-1091","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","Unclassified  uncultured"
"2206","9adabe9b64907ada2efa7bcaa3ce1ea0","ASV-2825","Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","uncultured","uncultured uncultured_Rhodospirillaceae"
"2207","9adbdab7e5b273630264d76e3286a366","ASV-2507","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Lentimonas","Lentimonas uncultured_bacterium"
"2208","9ae6ac737787fdf40a63ade779babe96","ASV-837","Bacteria","Myxococcota","Polyangia","Polyangiales","Eel-36e1D6","Eel-36e1D6","Eel-36e1D6 uncultured_bacterium"
"2209","9aed22a7fc35aecfa4233cbdad13f659","ASV-540","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria"
"2210","9b00f8cbaa694cbc650232fbfa435b04","ASV-1302","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Muricauda Bacteroidetes_bacterium"
"2211","9b08fdfec50b49c6dda7a805c15a6aa1","ASV-1879","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","Unclassified  SM1A02"
"2212","9b2bd7dae2856e240d28451b5b965818","ASV-541","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria"
"2213","9b3f77f89429bf96235251489e1e755c","ASV-3130","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured","uncultured uncultured_bacterium"
"2214","9b42132060b42e7758ae844175d23fc9","ASV-942","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","uncultured uncultured_Bacteroidetes"
"2215","9b65a19e7fdf9de5e12d722833d01697","ASV-1860","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","SM1A02 uncultured_bacterium"
"2216","9b96c93336312e78bcf6eca47c1cdef3","ASV-412","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","uncultured","uncultured uncultured_bacterium"
"2217","9b9b8206879ac9c55d3996e56148593a","ASV-1099","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured uncultured_bacterium"
"2218","9b9d5a55526be216a01f4e3a3223aec0","ASV-2810","Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","uncultured","Unclassified  uncultured"
"2219","9bc963b8344ca7f3a933347c266db0e1","ASV-1850","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","uncultured","Unclassified  uncultured"
"2220","9bea12c7d146d32c9ca39d1639368005","ASV-1531","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Ekhidna","Ekhidna uncultured_Marinoscillum"
"2221","9beea11f1d5c3e7795f99ea3c74918ad","ASV-582","Bacteria","Proteobacteria","Gammaproteobacteria","Tenderiales","Tenderiaceae","Candidatus_Tenderia","Candidatus_Tenderia uncultured_gamma"
"2222","9c2f67f766647d715d58b1f402041975","ASV-977","Bacteria","Bacteroidota","Bacteroidia","Unclassified Bacteroidia","Unclassified Bacteroidia","Unclassified Bacteroidia","Unclassified Bacteroidia"
"2223","9c32e46b718072a7d556c58294b42172","ASV-2958","Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","uncultured","uncultured","uncultured uncultured_bacterium"
"2224","9c3a1c9d24025ae199eb9efc0d9d5b0f","ASV-1843","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Algisphaera","Algisphaera uncultured_bacterium"
"2225","9c56871ebbd9345c07faf6051abc9f2a","ASV-3260","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Unclassified Sphingomonadaceae","Unclassified Sphingomonadaceae"
"2226","9c5f96ba7a4db9f6c4b7b82b5cb16a19","ASV-715","Bacteria","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","SAR324_clade(Marine_group_B)","Unclassified  SAR324_clade(Marine_group_B)"
"2227","9c6a54d52c48473657c84c2bf255407e","ASV-3649","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubrimonas","Rubrimonas uncultured_Rhodobacteraceae"
"2228","9c9da2cf3d0757c65746fa32adc79c24","ASV-2280","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","A4b uncultured_organism"
"2229","9ca7870ec9ff13b13357693fc7187ee3","ASV-809","Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","uncultured","uncultured uncultured_bacterium"
"2230","9ca7beb36dd6956848582cbc1df7a7c6","ASV-3470","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","uncultured","uncultured metagenome"
"2231","9cc9c9824d801647f5f69180c4bea0dc","ASV-2413","Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","RBG-16-49-21","Unclassified  RBG-16-49-21"
"2232","9d1200b06627eaae9ea3add0959f1865","ASV-934","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Flammeovirgaceae","uncultured","uncultured uncultured_bacterium"
"2233","9d4663b167353fff6a298aa06d51be9e","ASV-1428","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","uncultured","uncultured","uncultured uncultured_organism"
"2234","9d4dc719cd2214fb0b1a6e49b9f1e78d","ASV-2361","Bacteria","Nitrospinota","Nitrospinia","Nitrospinales","Nitrospinaceae","Nitrospina","Nitrospina Nitrospina_sp."
"2235","9d5561a43e96951f1699ebcd4b402086","ASV-3078","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured","uncultured uncultured_organism"
"2236","9d667f86a1062c080fc6e161e6f586c5","ASV-1063","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Unclassified Saprospiraceae","Unclassified Saprospiraceae"
"2237","9d69c34e981ce51c50718b21fec16bc3","ASV-2317","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Unclassified  Nitrospira"
"2238","9d735c1f06198094b4df172630734644","ASV-634","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Candidatus_Berkiella","Candidatus_Berkiella uncultured_bacterium"
"2239","9d909c2c2e801fcc13c41e0365697beb","ASV-3549","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified Rhodobacteraceae","Unclassified Rhodobacteraceae"
"2240","9d998bb6c5071360eb074919ac0ef545","ASV-1573","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","Candidatus_Amoebophilus uncultured_bacterium"
"2241","9db76c029a120b5943b722013fb2d0ea","ASV-1651","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Unclassified Cyclobacteriaceae","Unclassified Cyclobacteriaceae"
"2242","9dd4629b110c78e0534f0fe5271d0789","ASV-2685","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium_PCC-6307","Cyanobium_PCC-6307 uncultured_bacterium"
"2243","9dd5d96d97864de8541b4fefdd410740","ASV-3034","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","SM2D12","SM2D12 uncultured_Alphaproteobacteria"
"2244","9de69e69744436484c8a286e29d69f3a","ASV-922","Bacteria","Bacteroidota","Rhodothermia","Balneolales","Balneolaceae","Balneola","Balneola uncultured_Bacteroidetes"
"2245","9de944a8a9faaa5b5a55fa92bb323ff8","ASV-564","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","uncultured","Unclassified  uncultured"
"2246","9deee476cdef706e122551772d9ed830","ASV-3206","Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured","uncultured uncultured_bacterium"
"2247","9e39f5d8e73f8559511b6ae5661be7ea","ASV-1620","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","uncultured uncultured_bacterium"
"2248","9e648dafbc607e4ca7af0ad021344ef8","ASV-1200","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","Vicingus","Vicingus uncultured_Bacteroidetes"
"2249","9e83ffe7367b1958017a242a3f2283c7","ASV-2258","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b","A4b uncultured_organism"
"2250","9ece56eee12ac56a53cd515e3f22d5bb","ASV-92","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","Unclassified  Mitochondria"
"2251","9edd6530571f749b9f53ded1ae0adb15","ASV-710","Bacteria","Desulfobacterota","Desulfuromonadia","PB19","PB19","PB19","Unclassified  PB19"
"2252","9ef8a567a311d44ab30e1fb612862399","ASV-2995","Bacteria","Proteobacteria","Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria"
"2253","9efeb833a04baf044bbe70e4d825b2c5","ASV-3291","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Bauldia","Unclassified  Bauldia"
"2254","9f056fcf37ad3238031dbf0311e113e5","ASV-2294","Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured","Unclassified  uncultured"
"2255","9f05b4f1bb7d1b13e9268582c94468af","ASV-1789","Bacteria","Planctomycetota","vadinHA49","vadinHA49","vadinHA49","vadinHA49","vadinHA49 uncultured_bacterium"
"2256","9f182ab8d1a6b3a4c6f3e2f74bb8c388","ASV-3537","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified Rhodobacteraceae","Unclassified Rhodobacteraceae"
"2257","9f1eea4ccd9f067c1fcfa6fc3fd27cce","ASV-3191","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Algimonas","Algimonas uncultured_bacterium"
"2258","9f297c9000b0a9cc0fcd6ff1ecbe7217","ASV-573","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","uncultured","uncultured uncultured_Thiotrichales"
"2259","9f42ca609145e98b476e020a7f07501c","ASV-61","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","Mitochondria","Unclassified  Mitochondria"
"2260","9f4bfbcec6fd6f86bbcd1612fba2af60","ASV-1736","Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales","Dadabacteriales","Dadabacteriales","Dadabacteriales uncultured_bacterium"
"2261","9f7981973441b3a897d3f1ba0933af45","ASV-2045","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","uncultured","uncultured","Unclassified  uncultured"
"2262","9f82cccd1818727a5e9e7366a273d2bd","ASV-277","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter","Unclassified  Aestuariibacter"
"2263","9f8897d9bd54974178c0489cb6158140","ASV-1319","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Muricauda uncultured_bacterium"
"2264","9f8e1aee7fb390437a0ad46f20ae8193","ASV-447","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium"
"2265","9fad0e97961eaed64ac123e21461a9aa","ASV-3566","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","Unclassified  Ruegeria"
"2266","9faef5d39338bd539d73fa4ee2bd37f0","ASV-3521","Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","Parvibaculaceae","uncultured","uncultured uncultured_bacterium"
"2267","9fb6a1b5862393ed3252f2d85fba8417","ASV-3127","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured","uncultured uncultured_bacterium"
"2268","9fbdcfba1ed11f4eb2d0c3557a9a9ad3","ASV-160","Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum","Unclassified  Sulfurovum"
"2269","9fc40a81863ac1d2b04b82c8b176ff25","ASV-342","Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade","KI89A_clade uncultured_bacterium"
"2270","9fd2c40ed60fd0c754389bdb0a01f151","ASV-1399","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Unclassified  Flavobacterium"
"2271","9fe1b3e624456d34647ffcb19e5f2ba1","ASV-340","Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade","KI89A_clade uncultured_gamma"
"2272","a00626c7a841c21256da37ff8ad3af2b","ASV-2707","Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Nodosilineaceae","MBIC10086","MBIC10086 Pseudanabaena_cf."
"2273","a030011b35f9f346267bd2b7c131ff3b","ASV-1006","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","uncultured","uncultured","uncultured uncultured_marine"
"2274","a0567a7ea3101e796db1b34b0857f8d0","ASV-770","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","uncultured","uncultured uncultured_delta"
"2275","a096e6b212582c060a825f11665b372b","ASV-23","Bacteria","Unclassified Bacteria","Unclassified Bacteria","Unclassified Bacteria","Unclassified Bacteria","Unclassified Bacteria","Unclassified Bacteria"
"2276","a099fb3ffc6948467f49beee4b34b014","ASV-1824","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Phycisphaera","Phycisphaera uncultured_Planctomycetales"
"2277","a0a331135964114c7a67fd5e408ad832","ASV-2791","Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","uncultured","uncultured","uncultured uncultured_bacterium"
"2278","a0a7bb1f90e23ef8dbec5b2935e7070c","ASV-3485","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Filomicrobium","Filomicrobium uncultured_Alphaproteobacteria"
"2279","a0da881b58a1ec3b4568867654de2e0a","ASV-1417","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","uncultured","uncultured","Unclassified  uncultured"
"2280","a10d464f91c860041bf93b737abf8acc","ASV-403","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrionaceae","Cellvibrionaceae uncultured_bacterium"
"2281","a12cdbe9a31117efc545bdb38f5a9e44","ASV-2324","Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","Unclassified  BD2-11_terrestrial_group"
"2282","a1441aafcf6a1137480a98e1085e38b0","ASV-2886","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Terasakiellaceae","uncultured","uncultured uncultured_bacterium"
"2283","a1457b35cd3324d76248453bd1b35d86","ASV-2482","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Verruc-01","Verruc-01 Verrucomicrobia_bacterium"
"2284","a1526b900806d908ac0fb45c8f940684","ASV-2345","Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","Candidatus_Entotheonella","Candidatus_Entotheonella uncultured_Candidatus"
"2285","a1690b6c8f6fa627d3a21d7438df6838","ASV-3107","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured","Unclassified  uncultured"
"2286","a16e2e2f195e13e9531f2dbbc93e5632","ASV-344","Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade","Unclassified  KI89A_clade"
"2287","a1785912879357ccacd3d61c2a90a061","ASV-3223","Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","uncultured","uncultured uncultured_Rhodospirillaceae"
"2288","a17e78d5bab92533c3212f01c2a50855","ASV-3153","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured","uncultured uncultured_bacterium"
"2289","a181b3e0ef44b7b7b099ba659c4a806c","ASV-3135","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured","uncultured uncultured_organism"
"2290","a1831a09fbce519d6149e485ddafc98d","ASV-1264","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae"
"2291","a19dd8b5eb02a3942276725608e45e5b","ASV-443","Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria"
"2292","a1a5a32e697bb41ea70cd0003a616b1e","ASV-2948","Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","uncultured","uncultured","uncultured uncultured_bacterium"
"2293","a1b0ee6556661edc651ffcea99b579b0","ASV-1294","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda"
"2294","a1b7e4119eb4c52beafafc060c31ba3d","ASV-477","Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella","Coxiella uncultured_gamma"
"2295","a1be85a10a45d8bee3ead9db0fdd1d4f","ASV-1115","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Portibacter","Portibacter uncultured_bacterium"
"2296","a1d2cae0f267787364f7a1e325f36f0b","ASV-1195","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Schleiferiaceae","Schleiferia","Schleiferia uncultured_Bacteroidetes"
"2297","a1e6c5f1fc5a929dfc99fb6940265b2e","ASV-1415","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","uncultured","uncultured","uncultured uncultured_bacterium"
"2298","a1f17e440cc0bb5c1bb738baa40dc7d6","ASV-2656","Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Nodosilineaceae","Unclassified Nodosilineaceae","Unclassified Nodosilineaceae"
"2299","a2175a8af1a7faf6dce64e63b7f29be6","ASV-2202","Bacteria","WPS-2","WPS-2","WPS-2","WPS-2","WPS-2","WPS-2 hydrothermal_vent"
"2300","a21c05665003e7126887a6c1e480c338","ASV-1613","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Reichenbachiella","Reichenbachiella Reichenbachiella_versicolor"
"2301","a21c8f4b1b540f58579329d3eda00f19","ASV-3589","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified Rhodobacteraceae","Unclassified Rhodobacteraceae"
"2302","a22c42858ee2fe8dbbffd163f114c685","ASV-863","Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium"
"2303","a24c1d5245152cde894f29d159d44ffc","ASV-3318","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Unclassified Hyphomonadaceae","Unclassified Hyphomonadaceae"
"2304","a255fc7bfc3d9b59ede8a1a20227fd0c","ASV-164","Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Unclassified Campylobacterales","Unclassified Campylobacterales","Unclassified Campylobacterales"
"2305","a271ba2a73076225b1302ed3df16db7e","ASV-2118","Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","OM190 uncultured_bacterium"
"2306","a2818e4aa63b23a64857bd4e32f2088c","ASV-1944","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","Rhodopirellula uncultured_planctomycete"
"2307","a288e41c5e2b977b99de880a90c5b97a","ASV-2659","Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Nodosilineaceae","uncultured","uncultured uncultured_bacterium"
"2308","a28fbe02ed69c714d9fd63342f4ab562","ASV-3146","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured","uncultured uncultured_bacterium"
"2309","a294017b7afe3b7b237406fe1e127e2b","ASV-1978","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage","Unclassified  Pir4_lineage"
"2310","a2cd7df4bf8a9a411fe3350fb990a3a0","ASV-1870","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","SM1A02 uncultured_planctomycete"
"2311","a2e9b00f81604893602b8cf7c0d923ae","ASV-561","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","uncultured","uncultured uncultured_bacterium"
"2312","a31d74b3378a28081ec65f749edbacc4","ASV-3323","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Unclassified  Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"2313","a32adf0c4290c701f937b5a985418efe","ASV-2389","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae","uncultured","Unclassified  uncultured"
"2314","a33174831daa2cfc29a1d118eac1a3ed","ASV-2426","Bacteria","Verrucomicrobiota","Kiritimatiellae","WCHB1-41","WCHB1-41","WCHB1-41","WCHB1-41 uncultured_bacterium"
"2315","a33279b9d45044cf5b16344509b228c7","ASV-271","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Unclassified Alteromonadaceae","Unclassified Alteromonadaceae"
"2316","a34a24701f5a30d37a3618cd9aec7100","ASV-3429","Bacteria","Proteobacteria","Alphaproteobacteria","Kordiimonadales","Kordiimonadaceae","Kordiimonas","Kordiimonas uncultured_bacterium"
"2317","a34b1e12d77773afcb4427b5d750b1ff","ASV-1921","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage","Unclassified  Pir4_lineage"
"2318","a34f9b65ff559c6a6f1335200f1c585c","ASV-2157","Bacteria","Hydrogenedentes","Hydrogenedentia","Hydrogenedentiales","Hydrogenedensaceae","Hydrogenedensaceae","Hydrogenedensaceae metagenome"
"2319","a3595435c3205f8e0630d087bd0f0f1f","ASV-3579","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Unclassified Rhodobacteraceae","Unclassified Rhodobacteraceae"
"2320","a3627750a8fdd337acd564bf09d65a36","ASV-775","Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Halobacteriovorax","Halobacteriovorax Bacteriovorax_sp."
"2321","a36aec7ae2a7b7e33fe0aa479ccae87f","ASV-2336","Bacteria","Sumerlaeota","Sumerlaeia","Sumerlaeales","Sumerlaeaceae","Sumerlaea","Sumerlaea uncultured_organism"
"2322","a36fe3d4a311c7fbdd7f6a2894a7a813","ASV-2451","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Roseibacillus","Roseibacillus uncultured_Verrucomicrobia"
"2323","a39b18aa5e642dcb48f1a240f6700b6f","ASV-2721","Bacteria","Cyanobacteria","Vampirivibrionia","Vampirovibrionales","Vampirovibrionales","Vampirovibrionales","Vampirovibrionales uncultured_bacterium"
"2324","a3a9a408978559fba346690442a88545","ASV-2989","Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured","uncultured uncultured_Alphaproteobacteria"
"2325","a3baac7b938eb2d1c05ade3cb18465fd","ASV-1298","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda"
"2326","a3cf37ee3b1d5c9226db93380ea61538","ASV-646","Bacteria","Proteobacteria","Gammaproteobacteria","Piscirickettsiales","Piscirickettsiaceae","Candidatus_Endoecteinascidia","Candidatus_Endoecteinascidia uncultured_bacterium"
"2327","a3cf45f1228b6c926e65e84f78834ccd","ASV-2697","Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Nodosilineaceae","MBIC10086","MBIC10086 Pseudanabaena_cf."
"2328","a3de26d225ab09e83baef5e4ce4fd705","ASV-2062","Bacteria","Planctomycetota","Pla4_lineage","Pla4_lineage","Pla4_lineage","Pla4_lineage","Pla4_lineage uncultured_bacterium"
